"Season","Daynum","team","score","Oteam","Oscore","loc","Numot","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","to","stl","blk","pf","Ofgm","Ofga","Ofgm3","Ofga3","Oftm","Ofta","Oor","Odr","Oast","Oto","Ostl","Oblk","Opf","GameID","G.round","win","Pos","OPos","GameTempo","eFGp","OeFGp","TOp","OTOp","ORp","OORp","FTRate","OFTRate","AssistRate","OAssistRate","BlockRate","OBlockRate","StealRate","OStealkRate","TrueShootp","OTrueShootp"
2006,137,1338,79,1245,64,"N",0,31,46,6,14,11,15,4,24,18,12,4,7,13,23,59,9,22,9,13,14,15,12,10,6,1,19,222,1,1,61.125,61.175,61.15,0.739130434782609,0.466101694915254,0.196319018404908,0.163465467919902,0.210526315789474,0.368421052631579,0.326086956521739,0.220338983050847,0.580645161290323,0.521739130434783,0.189189189189189,0.03125,0.0653861871679608,0.098159509202454,0.743529411764706,0.490985807441504
2006,136,1397,63,1457,61,"N",0,24,53,5,21,10,14,11,22,12,13,6,6,15,22,56,7,24,10,17,15,20,14,15,7,3,15,204,1,1,61.65,64.075,62.8625,0.5,0.455357142857143,0.210867802108678,0.234100663285213,0.354838709677419,0.405405405405405,0.264150943396226,0.303571428571429,0.5,0.636363636363636,0.1875,0.09375,0.093640265314085,0.113544201135442,0.528080469404862,0.476004682013266
2006,137,1400,60,1335,52,"N",0,18,45,2,10,22,26,14,28,7,11,4,6,14,17,53,10,27,8,13,11,10,10,8,4,1,20,223,1,1,54.35,56.175,55.2625,0.422222222222222,0.415094339622642,0.202391904323827,0.142412105028927,0.583333333333333,0.282051282051282,0.577777777777778,0.245283018867925,0.388888888888889,0.588235294117647,0.230769230769231,0.0285714285714286,0.0712060525144637,0.0735970561177553,0.523103748910201,0.439374735952683
2006,139,1400,75,1301,54,"N",0,26,56,8,19,15,19,9,29,17,10,8,3,14,22,56,3,22,7,12,6,22,10,13,7,3,17,239,2,1,66.025,68.7,67.3625,0.535714285714286,0.419642857142857,0.151457781143506,0.189228529839884,0.290322580645161,0.171428571428571,0.339285714285714,0.214285714285714,0.653846153846154,0.454545454545455,0.0882352941176471,0.0810810810810811,0.116448326055313,0.106020446800454,0.576701268742791,0.437601296596434
2006,143,1400,74,1452,71,"N",0,28,58,4,19,14,20,17,28,19,13,8,1,12,25,55,15,33,6,8,3,13,19,8,3,1,14,244,3,1,63.5,63.8,63.65,0.517241379310345,0.590909090909091,0.204724409448819,0.125391849529781,0.566666666666667,0.0967741935483871,0.344827586206897,0.145454545454545,0.678571428571429,0.76,0.0454545454545455,0.0256410256410256,0.125391849529781,0.047244094488189,0.548148148148148,0.60374149659864
2006,136,1401,66,1393,58,"N",0,20,56,7,20,19,22,14,24,14,10,8,5,19,20,51,4,19,14,21,11,24,12,12,6,2,16,205,1,1,62.45,61.975,62.2125,0.419642857142857,0.431372549019608,0.160128102481986,0.193626462283179,0.368421052631579,0.314285714285714,0.392857142857143,0.411764705882353,0.7,0.6,0.15625,0.0555555555555556,0.129084308188786,0.0960768614891914,0.496613995485327,0.47560475604756
2006,136,1417,78,1125,44,"N",0,30,56,4,13,14,17,9,36,20,14,11,4,14,17,59,4,19,6,13,9,18,9,14,8,3,16,206,1,1,69.075,70.175,69.625,0.571428571428571,0.322033898305085,0.202678248280854,0.199501246882793,0.333333333333333,0.2,0.303571428571429,0.220338983050847,0.666666666666667,0.529411764705882,0.1,0.0697674418604651,0.156750979693623,0.115816141874774,0.608661724541553,0.337552742616034
2006,138,1417,62,1104,59,"N",0,24,47,9,25,5,13,7,14,17,11,5,4,20,19,39,2,11,19,25,10,20,10,15,7,3,15,231,2,1,57.175,55.875,56.525,0.606382978723404,0.512820512820513,0.192391779623962,0.268456375838926,0.259259259259259,0.416666666666667,0.276595744680851,0.641025641025641,0.708333333333333,0.526315789473684,0.142857142857143,0.136363636363636,0.0894854586129754,0.122431132487976,0.582980724024448,0.57985257985258
2006,143,1417,73,1211,71,"N",0,23,57,6,21,21,30,12,20,12,10,5,4,22,24,51,3,10,20,26,11,26,14,17,3,4,22,245,3,1,69.25,69.35,69.3,0.456140350877193,0.5,0.144404332129964,0.245133381398702,0.315789473684211,0.354838709677419,0.526315789473684,0.509803921568627,0.521739130434783,0.583333333333333,0.0975609756097561,0.111111111111111,0.0720980533525595,0.0433212996389892,0.512280701754386,0.560378847671665
2006,145,1417,50,1272,45,"N",0,14,40,2,8,20,39,13,23,7,17,4,2,14,17,54,2,17,9,15,16,25,5,18,8,1,29,251,4,1,62.525,63.125,62.825,0.375,0.333333333333333,0.271891243502599,0.285148514851485,0.342105263157895,0.41025641025641,0.975,0.277777777777778,0.5,0.294117647058824,0.0540540540540541,0.03125,0.0633663366336634,0.127948820471811,0.427167876975651,0.368098159509202
2006,152,1417,59,1261,45,"N",0,21,51,5,18,12,17,15,27,10,17,10,5,24,16,50,0,6,13,28,14,19,4,15,9,7,18,255,5,1,61.075,64.3,62.6875,0.46078431372549,0.32,0.278346295538273,0.233281493001555,0.441176470588235,0.341463414634146,0.333333333333333,0.56,0.476190476190476,0.25,0.113636363636364,0.212121212121212,0.15552099533437,0.147359803520262,0.499365213711384,0.355450236966825
2006,137,1437,58,1284,45,"N",0,16,52,7,25,19,23,15,25,7,13,13,1,17,14,41,4,17,13,17,6,25,12,18,7,3,17,224,1,1,60.925,61.075,61,0.375,0.390243902439024,0.213377102995486,0.294719607040524,0.375,0.193548387096774,0.442307692307692,0.414634146341463,0.4375,0.857142857142857,0.0416666666666667,0.111111111111111,0.212853049529267,0.114895363151416,0.460866110448947,0.458481915435558
2006,139,1437,82,1112,78,"N",0,28,52,9,19,17,20,12,19,13,13,6,4,19,28,65,5,17,17,20,20,14,15,10,7,2,19,240,2,1,62.5,64.5,63.5,0.625,0.469230769230769,0.208,0.155038759689922,0.461538461538462,0.512820512820513,0.384615384615385,0.307692307692308,0.464285714285714,0.535714285714286,0.0833333333333333,0.0606060606060606,0.0930232558139535,0.112,0.666666666666667,0.523489932885906
2006,144,1437,60,1130,59,"N",1,21,60,4,19,14,20,15,21,9,11,11,2,21,23,49,5,19,8,17,11,28,18,21,5,6,21,249,3,1,65.5,67.075,66.2875,0.383333333333333,0.520408163265306,0.16793893129771,0.313082370480805,0.348837209302326,0.34375,0.333333333333333,0.346938775510204,0.428571428571429,0.782608695652174,0.0666666666666667,0.146341463414634,0.163995527394707,0.0763358778625954,0.431654676258993,0.516863775733684
2006,136,1449,75,1429,61,"N",0,28,59,12,27,7,8,5,17,16,7,11,1,14,25,51,3,13,8,10,9,26,14,22,3,2,14,207,1,1,64.8,68.75,66.775,0.576271186440678,0.519607843137255,0.108024691358025,0.32,0.161290322580645,0.346153846153846,0.135593220338983,0.196078431372549,0.571428571428571,0.56,0.0263157894736842,0.0625,0.16,0.0462962962962963,0.597133757961783,0.547085201793722
2006,138,1449,67,1228,64,"N",0,17,45,5,15,28,39,8,27,8,11,5,5,17,25,63,5,18,9,11,10,25,15,12,4,0,28,232,2,1,66.525,70.225,68.375,0.433333333333333,0.436507936507937,0.165351371664788,0.170879316482734,0.242424242424242,0.27027027027027,0.866666666666667,0.174603174603175,0.470588235294118,0.6,0.111111111111111,0,0.0711997152011392,0.0601277715144682,0.527351436442346,0.469036277024551
2006,137,1452,64,1356,46,"N",0,22,50,11,32,9,11,9,22,15,11,8,3,10,20,47,4,13,2,4,6,20,12,15,7,2,14,225,1,1,57.225,57.9,57.5625,0.55,0.468085106382979,0.192223678462211,0.259067357512953,0.310344827586207,0.214285714285714,0.22,0.0851063829787234,0.681818181818182,0.6,0.0882352941176471,0.111111111111111,0.138169257340242,0.122324159021407,0.579447713897691,0.470347648261759
2006,139,1452,67,1322,54,"N",0,18,46,7,22,24,33,8,20,11,14,13,2,15,21,55,6,20,6,11,17,24,13,24,7,3,24,241,2,1,67.675,67.225,67.45,0.467391304347826,0.436363636363636,0.206871074990765,0.357010040907401,0.25,0.459459459459459,0.717391304347826,0.2,0.611111111111111,0.619047619047619,0.0571428571428571,0.125,0.193380438824842,0.103435537495382,0.543169841913255,0.448318804483188
2006,136,1454,82,1328,74,"N",0,25,55,6,20,26,32,10,22,13,12,8,1,15,32,61,5,14,5,8,10,25,18,18,8,4,25,208,1,1,72.2,72.8,72.5,0.509090909090909,0.565573770491803,0.166204986149584,0.247252747252747,0.285714285714286,0.3125,0.581818181818182,0.131147540983607,0.52,0.5625,0.0212765957446809,0.114285714285714,0.10989010989011,0.110803324099723,0.584045584045584,0.570987654320988
2006,136,1455,86,1371,66,"N",0,27,57,10,22,22,32,14,30,19,15,6,3,20,21,61,6,20,18,19,11,25,10,13,10,6,24,209,1,1,73.2,72.025,72.6125,0.56140350877193,0.39344262295082,0.204918032786885,0.180492884415134,0.358974358974359,0.268292682926829,0.56140350877193,0.311475409836066,0.703703703703704,0.476190476190476,0.0731707317073171,0.171428571428571,0.0833044081916001,0.136612021857923,0.595567867036011,0.47126026419136
2006,138,1455,80,1397,73,"N",0,24,48,9,15,23,29,9,25,16,13,3,2,12,27,67,10,29,9,13,18,20,15,10,9,7,20,233,2,1,65.775,65.175,65.475,0.59375,0.477611940298507,0.197643481565944,0.15343306482547,0.310344827586207,0.418604651162791,0.604166666666667,0.194029850746269,0.666666666666667,0.555555555555556,0.0526315789473684,0.212121212121212,0.046029919447641,0.136830102622577,0.647511129097531,0.498804236419542
2007,136,1130,84,1403,75,"N",0,30,57,8,20,16,20,11,24,16,8,3,9,10,30,65,7,17,8,9,11,16,11,6,4,0,15,258,1,1,63.5,64.275,63.8875,0.596491228070175,0.515384615384615,0.125984251968504,0.0933488914819136,0.407407407407407,0.314285714285714,0.350877192982456,0.138461538461538,0.533333333333333,0.366666666666667,0.1875,0,0.0466744457409568,0.062992125984252,0.631578947368421,0.541320822807651
2007,136,1139,57,1330,46,"N",0,19,46,9,24,10,16,9,26,11,11,6,3,15,18,55,4,20,6,7,12,22,4,11,8,4,21,259,1,1,55.6,57.325,56.4625,0.510869565217391,0.363636363636364,0.197841726618705,0.191888355865678,0.290322580645161,0.315789473684211,0.347826086956522,0.127272727272727,0.578947368421053,0.222222222222222,0.0857142857142857,0.181818181818182,0.104666375926734,0.143884892086331,0.531716417910448,0.394342048864123
2007,138,1139,62,1268,59,"N",0,23,52,12,26,4,6,8,15,14,12,10,0,15,23,49,6,11,7,15,14,23,13,17,4,8,13,290,2,1,58.85,59.125,58.9875,0.557692307692308,0.530612244897959,0.203908241291419,0.287526427061311,0.258064516129032,0.482758620689655,0.115384615384615,0.306122448979592,0.608695652173913,0.565217391304348,0,0.307692307692308,0.169133192389006,0.0679694137638063,0.56517775752051,0.525612472160356
2007,137,1196,112,1238,69,"N",0,43,73,10,28,16,27,24,38,27,12,5,6,13,25,69,6,22,13,14,7,12,10,8,8,1,20,274,1,1,73.825,76.65,75.2375,0.657534246575342,0.405797101449275,0.162546562817474,0.104370515329419,0.666666666666667,0.155555555555556,0.36986301369863,0.202898550724638,0.627906976744186,0.4,0.127659574468085,0.0222222222222222,0.0652315720808871,0.108364375211649,0.652490533061462,0.456047587574356
2007,139,1196,74,1345,67,"N",0,21,42,5,18,27,31,7,24,11,15,7,4,14,28,59,5,17,6,13,11,17,15,12,12,1,23,298,2,1,64.725,66.175,65.45,0.55952380952381,0.516949152542373,0.231749710312862,0.181337363052512,0.291666666666667,0.314285714285714,0.738095238095238,0.220338983050847,0.523809523809524,0.535714285714286,0.0952380952380952,0.0416666666666667,0.105780128447299,0.18539976825029,0.652269722344645,0.514000767165324
2007,144,1196,65,1139,57,"N",0,17,34,8,19,23,28,6,21,9,13,1,6,16,20,50,7,19,10,13,11,14,8,9,7,0,25,310,3,1,54.3,54.175,54.2375,0.617647058823529,0.47,0.239410681399632,0.166128287955699,0.3,0.34375,0.823529411764706,0.26,0.529411764705882,0.4,0.193548387096774,0,0.0184586986617443,0.128913443830571,0.687103594080338,0.507343124165554
2007,146,1196,85,1332,77,"N",0,23,48,11,24,28,43,15,24,10,18,5,5,14,27,58,8,22,15,16,8,16,13,13,8,2,30,316,4,1,71.425,70.6,71.0125,0.59375,0.53448275862069,0.252012600630032,0.18413597733711,0.483870967741935,0.25,0.895833333333333,0.275862068965517,0.434782608695652,0.481481481481481,0.138888888888889,0.0833333333333333,0.0708215297450425,0.112005600280014,0.62111801242236,0.586890243902439
2007,152,1196,76,1417,66,"N",0,24,45,9,22,19,31,8,35,10,16,2,6,17,25,64,5,23,11,13,6,20,12,3,6,0,26,318,5,1,67.725,67.175,67.45,0.633333333333333,0.4296875,0.23624953857512,0.0446594715295869,0.285714285714286,0.146341463414634,0.688888888888889,0.203125,0.416666666666667,0.48,0.146341463414634,0,0.0297729810197246,0.08859357696567,0.636249476768522,0.470252939080869
2007,154,1196,84,1326,75,"N",0,26,53,10,18,22,25,10,28,11,15,5,3,19,30,64,4,23,11,17,10,18,10,7,11,4,20,320,6,1,69.875,69.075,69.475,0.584905660377358,0.5,0.214669051878354,0.101339124140427,0.357142857142857,0.263157894736842,0.471698113207547,0.265625,0.423076923076923,0.333333333333333,0.0731707317073171,0.114285714285714,0.0723850886717336,0.15742397137746,0.647398843930636,0.520291363163371
2007,136,1207,80,1125,55,"N",0,29,53,7,16,15,20,12,27,17,12,9,4,16,20,56,6,26,9,17,15,15,10,12,6,1,16,260,1,1,62.5,61.075,61.7875,0.613207547169811,0.410714285714286,0.192,0.196479738027016,0.444444444444444,0.357142857142857,0.377358490566038,0.303571428571429,0.586206896551724,0.5,0.133333333333333,0.027027027027027,0.147359803520262,0.096,0.64,0.429184549356223
2007,138,1207,62,1130,55,"N",0,22,52,4,16,14,19,17,21,12,10,6,7,14,21,55,6,21,7,11,16,17,9,9,6,3,17,291,2,1,54.025,53.225,53.625,0.461538461538462,0.436363636363636,0.1850994909764,0.169093471113199,0.5,0.432432432432432,0.365384615384615,0.2,0.545454545454545,0.428571428571429,0.205882352941176,0.0833333333333333,0.112728980742132,0.11105969458584,0.507988529291274,0.45662100456621
2007,144,1207,66,1435,65,"N",0,25,56,8,19,8,14,16,24,14,11,3,3,18,21,51,9,27,14,20,8,18,17,5,5,4,16,311,3,1,57.65,57.5,57.575,0.517857142857143,0.5,0.190806591500434,0.0869565217391304,0.470588235294118,0.25,0.25,0.392156862745098,0.56,0.80952380952381,0.125,0.108108108108108,0.0521739130434783,0.0867302688638335,0.526735833998404,0.537190082644628
2007,146,1207,96,1314,84,"N",1,38,66,8,14,12,18,11,27,26,10,4,11,18,25,71,5,20,29,34,21,22,15,9,5,4,19,317,4,1,73.55,75.15,74.35,0.636363636363636,0.387323943661972,0.135961930659415,0.119760479041916,0.333333333333333,0.4375,0.272727272727273,0.47887323943662,0.684210526315789,0.6,0.215686274509804,0.0769230769230769,0.053226879574185,0.0679809653297077,0.643863179074447,0.481927710843373
2007,136,1231,70,1211,57,"N",0,23,58,9,25,15,16,12,33,15,13,3,2,14,19,56,7,19,12,16,6,24,14,10,6,5,17,261,1,1,66.6,67.6,67.1,0.474137931034483,0.401785714285714,0.195195195195195,0.14792899408284,0.333333333333333,0.153846153846154,0.275862068965517,0.285714285714286,0.652173913043478,0.736842105263158,0.0540540540540541,0.151515151515152,0.0443786982248521,0.0900900900900901,0.533536585365854,0.44811320754717
2007,137,1242,107,1310,67,"N",0,40,74,13,22,14,26,13,37,29,12,14,7,26,21,66,2,19,23,34,16,27,9,21,12,1,17,275,1,1,85.35,87.15,86.25,0.628378378378378,0.333333333333333,0.140597539543058,0.240963855421687,0.325,0.30188679245283,0.351351351351351,0.515151515151515,0.725,0.428571428571429,0.148936170212766,0.0192307692307692,0.160642570281124,0.140597539543058,0.619571511291257,0.407790626902009
2007,139,1242,88,1246,76,"N",0,30,53,10,16,18,23,9,21,19,11,7,5,21,24,58,10,26,18,23,15,17,17,12,5,2,22,299,2,1,65.925,65.925,65.925,0.660377358490566,0.5,0.166856276071293,0.182025028441411,0.346153846153846,0.416666666666667,0.433962264150943,0.396551724137931,0.633333333333333,0.708333333333333,0.15625,0.0540540540540541,0.106181266590823,0.0758437618505878,0.688306609307783,0.551323902792891
2007,143,1242,61,1356,58,"N",0,25,42,1,6,10,19,6,20,16,19,9,1,16,21,57,6,25,10,14,17,14,9,15,6,2,21,306,3,1,64.025,61.65,62.8375,0.607142857142857,0.421052631578947,0.296759078484967,0.24330900243309,0.3,0.459459459459459,0.452380952380952,0.245614035087719,0.64,0.428571428571429,0.03125,0.0555555555555556,0.145985401459854,0.093713393205779,0.597746202841744,0.455616653574234
2007,137,1246,67,1437,58,"N",0,20,44,5,19,22,31,10,27,12,11,5,5,18,18,55,7,21,15,20,10,20,8,8,5,2,22,276,1,1,59.725,62.5,61.1125,0.511363636363636,0.390909090909091,0.184177480117204,0.128,0.333333333333333,0.27027027027027,0.704545454545455,0.363636363636364,0.6,0.444444444444444,0.147058823529412,0.08,0.08,0.0837170364169108,0.570455512984249,0.449612403100775
2007,136,1257,78,1390,58,"N",0,25,51,7,17,21,28,8,18,12,13,11,1,25,21,51,3,12,13,27,17,20,10,21,2,1,22,262,1,1,69.3,67.825,68.5625,0.558823529411765,0.441176470588235,0.187590187590188,0.309620346479912,0.285714285714286,0.485714285714286,0.549019607843137,0.529411764705882,0.48,0.476190476190476,0.0256410256410256,0.0294117647058824,0.162182086251382,0.0288600288600289,0.606531881804044,0.45436741088915
2007,136,1268,82,1172,70,"N",0,31,68,6,17,14,19,19,35,19,22,8,4,15,24,70,10,37,12,14,13,22,17,17,13,2,17,263,1,1,80.025,80.65,80.3375,0.5,0.414285714285714,0.274914089347079,0.210787352758834,0.463414634146341,0.270833333333333,0.279411764705882,0.2,0.612903225806452,0.708333333333333,0.121212121212121,0.0392156862745098,0.0991940483570986,0.162449234614183,0.532294709509899,0.45662100456621
2007,137,1272,73,1317,58,"N",0,25,62,4,16,19,27,20,25,12,16,6,8,19,19,53,4,10,16,22,11,23,12,19,6,5,25,277,1,1,70.825,71.45,71.1375,0.435483870967742,0.39622641509434,0.225908930462407,0.26592022393282,0.465116279069767,0.305555555555556,0.435483870967742,0.415094339622642,0.48,0.631578947368421,0.186046511627907,0.108695652173913,0.0839748075577327,0.0847158489234028,0.48780487804878,0.457052797478329
2007,139,1272,78,1305,62,"N",0,23,59,6,17,26,34,16,24,10,10,7,5,16,21,57,5,21,15,17,10,20,16,14,5,5,22,300,2,1,69.15,69.075,69.1125,0.440677966101695,0.412280701754386,0.144613159797542,0.202678248280854,0.444444444444444,0.294117647058824,0.576271186440678,0.298245614035088,0.434782608695652,0.761904761904762,0.138888888888889,0.119047619047619,0.101339124140427,0.0723065798987708,0.518962075848303,0.47637341529005
2007,143,1272,65,1401,64,"N",0,23,54,5,17,14,21,11,20,8,8,2,6,15,28,59,3,10,5,10,12,24,14,8,4,0,20,307,3,1,60.975,59.75,60.3625,0.472222222222222,0.5,0.13120131201312,0.133891213389121,0.314285714285714,0.375,0.388888888888889,0.169491525423729,0.347826086956522,0.5,0.122448979591837,0,0.0334728033472803,0.0656006560065601,0.508010941774131,0.501960784313725
2007,136,1277,61,1266,49,"N",0,22,41,4,10,13,15,4,24,17,15,6,3,18,15,47,10,29,9,15,12,17,7,15,6,4,19,264,1,1,59.125,57.125,58.125,0.585365853658537,0.425531914893617,0.25369978858351,0.262582056892779,0.19047619047619,0.333333333333333,0.365853658536585,0.319148936170213,0.772727272727273,0.466666666666667,0.166666666666667,0.129032258064516,0.105032822757112,0.101479915433404,0.633766233766234,0.452655889145497
2007,137,1305,77,1166,71,"N",1,28,62,7,20,14,17,15,33,16,19,2,9,16,30,71,3,19,8,12,11,20,12,6,10,1,17,278,1,1,74.075,71.7,72.8875,0.508064516129032,0.443661971830986,0.256496793790078,0.0836820083682008,0.428571428571429,0.25,0.274193548387097,0.169014084507042,0.571428571428571,0.4,0.173076923076923,0.0238095238095238,0.0278940027894003,0.134998312521093,0.549411344987513,0.462842242503259
2007,134,1310,77,1197,69,"N",0,24,62,8,27,21,28,17,25,10,11,5,2,17,29,64,4,17,7,18,15,27,13,13,6,3,26,257,1,1,69.3,70.55,69.925,0.451612903225806,0.484375,0.158730158730159,0.184266477675408,0.386363636363636,0.375,0.451612903225806,0.28125,0.416666666666667,0.448275862068966,0.0425531914893617,0.0857142857142857,0.070871722182849,0.0865800865800866,0.51128818061089,0.475534114403859
2007,136,1314,86,1184,65,"N",0,37,57,6,13,6,11,11,27,24,22,7,6,8,28,59,6,22,3,6,6,10,14,16,12,1,13,265,1,1,73.225,71.85,72.5375,0.701754385964912,0.525423728813559,0.300443837487197,0.222686151704941,0.523809523809524,0.181818181818182,0.192982456140351,0.101694915254237,0.648648648648649,0.5,0.162162162162162,0.0227272727272727,0.0974251913709116,0.163878456811198,0.691040578545601,0.525464834276475
2007,138,1314,81,1277,67,"N",0,25,52,6,16,25,34,14,26,12,10,6,3,17,22,59,8,20,15,17,11,18,15,10,5,0,27,292,2,1,64.15,66.075,65.1125,0.538461538461538,0.440677966101695,0.155884645362432,0.151343170639425,0.4375,0.297297297297297,0.653846153846154,0.288135593220339,0.48,0.681818181818182,0.0769230769230769,0,0.0908059023836549,0.0779423226812159,0.594277329420396,0.499440924338427
2007,144,1314,74,1425,64,"N",0,30,77,2,14,12,17,20,26,11,9,6,4,14,26,61,5,18,7,9,10,29,13,18,5,7,19,312,3,1,74.075,73.275,73.675,0.402597402597403,0.467213114754098,0.121498481268984,0.245649948822927,0.408163265306122,0.277777777777778,0.220779220779221,0.147540983606557,0.366666666666667,0.5,0.0930232558139535,0.111111111111111,0.0818833162743091,0.0674991562605467,0.434910373200118,0.490233626962849
